anime_id,name,genre,type,episodes,rating,members,popularity_tier,episode_bucket,is_highly_rated,genre_list
30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",Special,1.0,6.57,1802,Niche,Single,0,"['Comedy', 'Music']"
5819,Tori no Uta,Fantasy,OVA,1.0,6.58,2426,Niche,Single,0,['Fantasy']
14173,Upotte!! OVA,"Comedy, Ecchi, Military, School, Seinen",OVA,1.0,6.58,10076,Moderate,Single,0,"['Comedy', 'Ecchi', 'Military', 'School', 'Seinen']"
19081,Weekender Girl,Music,Music,1.0,6.58,1174,Niche,Single,0,['Music']
9376,Yamato Takeru: After War,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2.0,6.58,243,Niche,Short,0,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']"
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12.0,6.58,17422,Moderate,Short,0,"['Comedy', 'Magic']"
10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73.0,6.58,22480,Moderate,Very Long,0,"['Action', 'Fantasy', 'Game', 'Shounen']"
819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",OVA,1.0,6.57,26923,Moderate,Single,0,"['Romance', 'Shoujo']"
7176,Cheburashka Arere?,"Comedy, Kids, Slice of Life",TV,26.0,6.57,2482,Niche,Standard,0,"['Comedy', 'Kids', 'Slice of Life']"
2881,Chinmoku no Kantai,"Drama, Military",OVA,3.0,6.57,924,Niche,Short,0,"['Drama', 'Military']"
8815,Domo TV,Comedy,TV,26.0,6.57,832,Niche,Standard,0,['Comedy']
30907,Eine Kleine,"Drama, Music, Romance, Slice of Life",Music,1.0,6.57,261,Niche,Single,0,"['Drama', 'Music', 'Romance', 'Slice of Life']"
22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",OVA,10.0,6.57,452,Niche,Short,0,"['Comedy', 'Horror', 'Mystery', 'Supernatural']"
1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13.0,6.57,3551,Niche,Standard,0,"['Comedy', 'Sci-Fi']"
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4.0,6.57,984,Niche,Short,0,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']"
4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39.0,6.57,399,Niche,Long,0,"['Action', 'Adventure', 'Mecha']"
4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52.0,6.57,319,Niche,Long,0,"['Action', 'Adventure', 'Shounen']"
8332,Kudan,Fantasy,Movie,1.0,6.57,189,Niche,Single,0,['Fantasy']
25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12.0,6.57,81870,Moderate,Short,0,"['Action', 'Drama', 'Fantasy', 'Magic', 'School']"
1039,Mizuiro (2003),"Drama, Romance, Supernatural",OVA,2.0,6.57,2325,Niche,Short,0,"['Drama', 'Romance', 'Supernatural']"
4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26.0,6.57,344,Niche,Standard,0,"['Action', 'Fantasy', 'Sci-Fi']"
20539,Nameko-ke no Ichizoku,"Comedy, Slice of Life",OVA,13.0,6.57,439,Niche,Standard,0,"['Comedy', 'Slice of Life']"
1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48.0,6.57,5332,Niche,Long,0,"['Adventure', 'Horror', 'Mecha']"
3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26.0,6.57,889,Niche,Standard,0,"['Drama', 'Fantasy', 'Kids', 'Romance']"
5844,Pokemon: Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,1.0,6.57,3365,Niche,Single,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1.0,6.57,3571,Niche,Single,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1.0,6.57,13040,Moderate,Single,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26.0,6.57,4308,Niche,Standard,0,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Shounen']"
417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26.0,6.57,32711,Moderate,Standard,0,"['Action', 'Fantasy', 'Magic']"
7496,Saiyuuki: Son Gokuu Monogatari,Adventure,Movie,1.0,6.57,574,Niche,Single,0,['Adventure']
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12.0,6.57,8213,Niche,Short,0,"['Comedy', 'Shounen']"
6705,Tayutayu: Pure My Heart,Comedy,Special,6.0,6.57,4876,Niche,Short,0,['Comedy']
685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13.0,6.57,5752,Niche,Standard,0,"['Drama', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Slice of Life']"
1981,Twilight Q,"Mystery, Psychological, Sci-Fi",OVA,2.0,6.57,2962,Niche,Short,0,"['Mystery', 'Psychological', 'Sci-Fi']"
7377,Winter Sonata Episode 0,"Drama, Romance",Special,1.0,6.57,3300,Niche,Single,0,"['Drama', 'Romance']"
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12.0,6.57,5719,Niche,Short,0,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']"
599,Yuugen Kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4.0,6.57,2370,Niche,Short,0,"['Action', 'Adventure', 'Comedy', 'Magic', 'Super Power', 'Supernatural']"
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18.0,6.56,592,Niche,Standard,0,"['Adventure', 'Game']"
6119,Cookin' Idol Ai! Mai! Main!,"Comedy, Kids",TV,305.0,6.56,956,Niche,Very Long,0,"['Comedy', 'Kids']"
9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13.0,6.56,76291,Moderate,Standard,0,"['Action', 'Sci-Fi', 'Seinen']"
16702,Doraemon: Nobita to Mirai Note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1.0,6.56,271,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']"
7157,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Movie,1.0,6.56,575,Niche,Single,0,"['Comedy', 'Sci-Fi', 'Shounen']"
5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Movie,1.0,6.56,1455,Niche,Single,0,"['Action', 'Adventure', 'Martial Arts']"
2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26.0,6.56,204,Niche,Standard,0,"['Adventure', 'Comedy', 'Kids']"
12497,Garakuta-doori no Stain: Epilogue,Comedy,OVA,1.0,6.56,181,Niche,Single,0,['Comedy']
34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12.0,6.56,16663,Moderate,Short,0,['Slice of Life']
18771,Gifuu Doudou!!: Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25.0,6.56,5511,Niche,Standard,0,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Seinen']"
1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12.0,6.56,24393,Moderate,Short,0,"['Comedy', 'Harem', 'Magic', 'Romance', 'School']"
9333,Koi☆Sento,"Comedy, Romance",OVA,1.0,6.56,4830,Niche,Single,0,"['Comedy', 'Romance']"
12429,Last Exile: Ginyoku no Fam Recaps,"Action, Adventure, Sci-Fi",Special,2.0,6.56,4621,Niche,Short,0,"['Action', 'Adventure', 'Sci-Fi']"
1495,Maetel Legend,"Drama, Sci-Fi, Space",OVA,2.0,6.56,1974,Niche,Short,0,"['Drama', 'Sci-Fi', 'Space']"
7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,Fantasy,OVA,3.0,6.56,318,Niche,Short,0,['Fantasy']
6492,Minky Momo in Tabidachi no Eki,"Drama, Fantasy, Magic, Shoujo",OVA,1.0,6.56,400,Niche,Single,0,"['Drama', 'Fantasy', 'Magic', 'Shoujo']"
2367,Moetan,"Comedy, Ecchi, Magic, School",TV,12.0,6.56,18432,Moderate,Short,0,"['Comedy', 'Ecchi', 'Magic', 'School']"
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,"Adventure, Comedy, Fantasy",TV,26.0,6.56,561,Niche,Standard,0,"['Adventure', 'Comedy', 'Fantasy']"
2503,Nangoku Shounen Papuwa-kun,"Adventure, Comedy, Shounen",TV,42.0,6.56,407,Niche,Long,0,"['Adventure', 'Comedy', 'Shounen']"
23605,Ninja Slayer From Animation,Action,ONA,26.0,6.56,26062,Moderate,Standard,0,['Action']
3758,Panda no Daibouken,Adventure,Movie,1.0,6.56,300,Niche,Single,0,['Adventure']
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30.0,6.56,1358,Niche,Long,0,"['Action', 'Comedy', 'Kids', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']"
10739,Panty & Stocking in Sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1.0,6.56,19669,Moderate,Single,0,"['Action', 'Comedy', 'Dementia', 'Ecchi', 'Parody', 'Supernatural']"
21695,Pokemon XY SP: Road to Kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1.0,6.56,2865,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
29419,Pokemon XY: New Year's Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1.0,6.56,1358,Niche,Single,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
14675,Rinne no Lagrange: Kamogawa Memoria,"Action, Comedy, Mecha, Sci-Fi",Special,1.0,6.56,1787,Niche,Single,0,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']"
8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",TV,51.0,6.56,2388,Niche,Long,0,"['Action', 'Historical', 'Mecha']"
9202,Seikon no Qwaser: Jotei no Shouzou,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1.0,6.56,14605,Moderate,Single,0,"['Action', 'Ecchi', 'Seinen', 'Super Power', 'Supernatural']"
23325,Shirogane no Ishi: Argevollen,"Action, Mecha",TV,24.0,6.56,30770,Moderate,Standard,0,"['Action', 'Mecha']"
27891,Sword Art Online II: Debriefing,"Action, Adventure, Fantasy, Game",Special,1.0,6.56,39092,Moderate,Single,0,"['Action', 'Adventure', 'Fantasy', 'Game']"
4154,Time Bokan Series: Yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52.0,6.56,1012,Niche,Long,0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mecha']"
3075,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",TV,52.0,6.56,630,Niche,Long,0,"['Adventure', 'Historical', 'Sci-Fi']"
10595,VitaminX Addiction,"Romance, School",OVA,3.0,6.56,1428,Niche,Short,0,"['Romance', 'School']"
14283,Vividred Operation,"Action, Ecchi, Sci-Fi",TV,12.0,6.56,45869,Moderate,Short,0,"['Action', 'Ecchi', 'Sci-Fi']"
4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1.0,6.56,373,Niche,Single,0,"['Historical', 'Slice of Life']"
19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12.0,6.56,56131,Moderate,Short,0,"['Action', 'Ecchi', 'Harem', 'Romance', 'School', 'Sports']"
22249,Yodaka no Hoshi,"Adventure, Kids",Movie,1.0,6.56,1082,Niche,Single,0,"['Adventure', 'Kids']"
5772,Akaneiro ni Somaru Saka: Hardcore,"Comedy, Ecchi, Harem, Romance",Special,1.0,6.55,26925,Moderate,Single,0,"['Comedy', 'Ecchi', 'Harem', 'Romance']"
6452,Akuu Daisakusen Srungle,"Action, Mecha, Sci-Fi",TV,53.0,6.55,518,Niche,Very Long,0,"['Action', 'Mecha', 'Sci-Fi']"
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3.0,6.55,5473,Niche,Short,0,"['Adventure', 'Fantasy']"
6629,Asari-chan,"Comedy, Shoujo, Slice of Life",TV,54.0,6.55,263,Niche,Very Long,0,"['Comedy', 'Shoujo', 'Slice of Life']"
5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",TV,43.0,6.55,1327,Niche,Long,0,"['Action', 'Mecha', 'Sci-Fi']"
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,13.0,6.55,12852,Moderate,Standard,0,"['Comedy', 'Fantasy', 'Magic', 'Slice of Life']"
2142,Blue Dragon,"Adventure, Comedy, Fantasy, Supernatural",TV,51.0,6.55,22718,Moderate,Long,0,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']"
5238,Chocolate Underground: Bokura no Chocolate Sensou,Adventure,Movie,1.0,6.55,1432,Niche,Single,0,['Adventure']
2312,Daishizen no Majuu: Bagi,"Action, Romance, Sci-Fi",Movie,1.0,6.55,1479,Niche,Single,0,"['Action', 'Romance', 'Sci-Fi']"
2252,Devilman,"Action, Demons, Horror, Supernatural",TV,39.0,6.55,5532,Niche,Long,0,"['Action', 'Demons', 'Horror', 'Supernatural']"
21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1.0,6.55,1165,Niche,Single,0,"['Drama', 'Music', 'Romance', 'Slice of Life']"
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4.0,6.55,19907,Moderate,Short,0,"['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Slice of Life']"
1537,Genshi Shounen Ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22.0,6.55,731,Niche,Standard,0,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Shounen']"
1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51.0,6.55,1061,Niche,Long,0,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
27907,Gundam Build Fighters Specials,"Comedy, Mecha",Special,3.0,6.55,1795,Niche,Short,0,"['Comedy', 'Mecha']"
13185,Juusen Battle Monsuno,"Action, Adventure",TV,52.0,6.55,2248,Niche,Long,0,"['Action', 'Adventure']"
3683,Kabatotto,Comedy,TV,300.0,6.55,240,Niche,Very Long,0,['Comedy']
31566,Ketsuekigata-kun! 3,Comedy,TV,12.0,6.55,1317,Niche,Short,0,['Comedy']
32274,Ketsuekigata-kun! 4,Comedy,TV,12.0,6.55,1119,Niche,Short,0,['Comedy']
31534,Larva,Comedy,TV,26.0,6.57,139,Niche,Standard,0,['Comedy']
9035,Lupin the Third,"Adventure, Music",Music,1.0,6.55,1484,Niche,Single,0,"['Adventure', 'Music']"
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,"Drama, Harem, Romance",Special,2.0,6.55,4743,Niche,Short,0,"['Drama', 'Harem', 'Romance']"
888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12.0,6.55,14757,Moderate,Short,0,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",Movie,1.0,6.55,7224,Niche,Single,0,"['Comedy', 'Slice of Life']"
2740,Monkey Turn,"Drama, Sports",TV,25.0,6.55,586,Niche,Standard,0,"['Drama', 'Sports']"
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1.0,6.55,47587,Moderate,Single,0,"['Adventure', 'Comedy', 'Shounen']"
3535,Neko Ramen,Comedy,ONA,13.0,6.55,2059,Niche,Standard,0,['Comedy']
4890,Peut-etre Toi,Music,Music,1.0,6.55,1532,Niche,Single,0,['Music']
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,"Adventure, Fantasy, Kids",ONA,2.0,6.55,624,Niche,Short,0,"['Adventure', 'Fantasy', 'Kids']"
19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3.0,6.55,12212,Moderate,Short,0,"['Comedy', 'Mecha', 'Parody']"
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1.0,6.55,13901,Moderate,Single,0,"['Comedy', 'Mystery']"
608,Sakura Taisen: Katsudou Shashin,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1.0,6.55,4010,Niche,Single,0,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26.0,6.55,632,Niche,Standard,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']"
677,Sentimental Journey,"Drama, Romance, Shoujo",TV,12.0,6.55,1412,Niche,Short,0,"['Drama', 'Romance', 'Shoujo']"
12441,Soukou Kihei Votoms: Vol.2 Highlights of the 'A.T. Votoms',"Action, Drama, Mecha, Military, Sci-Fi",OVA,1.0,6.55,283,Niche,Single,0,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
3864,Souten no Ken Specials,"Action, Historical, Martial Arts, Shounen",Special,4.0,6.55,1122,Niche,Short,0,"['Action', 'Historical', 'Martial Arts', 'Shounen']"
817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13.0,6.55,6479,Niche,Standard,0,"['Comedy', 'Military', 'Romance', 'Sci-Fi']"
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,"Adventure, Comedy, Kids",OVA,1.0,6.55,738,Niche,Single,0,"['Adventure', 'Comedy', 'Kids']"
1900,Twin Signal: Family Game,"Action, Comedy, Mecha, Sci-Fi",OVA,3.0,6.55,1026,Niche,Short,0,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']"
1458,Uchuu no Kishi Tekkaman,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26.0,6.55,1059,Niche,Standard,0,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']"
27387,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1.0,6.55,29922,Moderate,Single,0,"['Action', 'Sci-Fi', 'Thriller']"
1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12.0,6.55,20883,Moderate,Short,0,"['Drama', 'Romance', 'Supernatural']"
2535,Angelique: Seichi yori Ai wo Komete,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3.0,6.54,1946,Niche,Short,0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Shoujo']"
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,43.0,6.54,249,Niche,Long,0,"['Adventure', 'Historical']"
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12.0,6.54,3473,Niche,Short,0,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi']"
32502,BlazBlue: Alter Memory Specials,Comedy,Special,6.0,6.54,952,Niche,Short,0,['Comedy']
30143,Bobobo-bo Bo-bobo Recap,"Action, Comedy, Parody, Sci-Fi, Shounen",Special,1.0,6.54,606,Niche,Single,0,"['Action', 'Comedy', 'Parody', 'Sci-Fi', 'Shounen']"
2915,Chikyuu ga Ugoita Hi,Drama,Movie,1.0,6.54,744,Niche,Single,0,['Drama']
12685,Code Geass: Nunnally in Wonderland,"Comedy, Fantasy, Parody",OVA,1.0,6.54,37087,Moderate,Single,0,"['Comedy', 'Fantasy', 'Parody']"
707,Comic Party Specials,"Comedy, Drama",Special,4.0,6.54,2669,Niche,Short,0,"['Comedy', 'Drama']"
1677,Cosmo Warrior Zero Gaiden,"Adventure, Drama, Military, Sci-Fi, Space",Special,2.0,6.54,1215,Niche,Short,0,"['Adventure', 'Drama', 'Military', 'Sci-Fi', 'Space']"
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",Movie,1.0,6.54,553,Niche,Single,0,"['Comedy', 'Sci-Fi', 'Shounen']"
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,13.0,6.54,9540,Niche,Standard,0,"['Fantasy', 'Shoujo']"
2071,Hana yori Dango (Movie),"Drama, Romance, Shoujo",Movie,1.0,6.54,4576,Niche,Single,0,"['Drama', 'Romance', 'Shoujo']"
13935,Houkago Midnighters,"Fantasy, Kids",Movie,1.0,6.54,847,Niche,Single,0,"['Fantasy', 'Kids']"
3969,Kagaku Kyuujo-tai TechnoVoyager,"Action, Adventure, Mecha, Sci-Fi, Space",TV,18.0,6.54,377,Niche,Standard,0,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Space']"
3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi, Shounen",Movie,1.0,6.54,694,Niche,Single,0,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']"
30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",TV,13.0,6.54,19225,Moderate,Standard,0,"['Horror', 'Mystery', 'Supernatural', 'Thriller']"
32682,Kagewani: Shou,"Horror, Mystery, Supernatural, Thriller",TV,13.0,6.54,11052,Moderate,Standard,0,"['Horror', 'Mystery', 'Supernatural', 'Thriller']"
3274,Kinnikuman: Ooabare! Seigi Choujin,"Action, Comedy, Shounen, Sports",Movie,1.0,6.54,327,Niche,Single,0,"['Action', 'Comedy', 'Shounen', 'Sports']"
13159,Kuromajo-san ga Tooru!!,"Comedy, Magic, School, Slice of Life",TV,60.0,6.54,5677,Niche,Very Long,0,"['Comedy', 'Magic', 'School', 'Slice of Life']"
2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",TV,47.0,6.54,879,Niche,Long,0,"['Magic', 'Shoujo']"
13239,Mass Effect: Paragon Lost,"Action, Adventure, Sci-Fi",Movie,1.0,6.54,5305,Niche,Single,0,"['Action', 'Adventure', 'Sci-Fi']"
7981,Obake no Q-tarou (1985),"Comedy, Kids, School, Slice of Life, Supernatural",TV,510.0,6.54,161,Niche,Very Long,0,"['Comedy', 'Kids', 'School', 'Slice of Life', 'Supernatural']"
20931,Oneechan ga Kita,"Comedy, Slice of Life",TV,12.0,6.54,45457,Moderate,Short,0,"['Comedy', 'Slice of Life']"
7605,Parasol Henbei,"Adventure, Comedy, Fantasy, Kids, Magic",TV,200.0,6.54,229,Niche,Very Long,0,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']"
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1.0,6.54,14564,Moderate,Single,0,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']"
12611,Sengoku Collection,"Fantasy, Parody, Samurai",TV,26.0,6.54,16287,Moderate,Standard,0,"['Fantasy', 'Parody', 'Samurai']"
17345,Senran Kagura Specials,Ecchi,Special,6.0,6.54,8282,Niche,Short,0,['Ecchi']
9799,Shin-Men,"Action, Comedy, Kids",TV,13.0,6.54,479,Niche,Standard,0,"['Action', 'Comedy', 'Kids']"
10849,Shinryaku! Ika Musume: Ika Ice Tabena-ika?,Music,Music,1.0,6.54,3600,Niche,Single,0,['Music']
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,Music,Music,1.0,6.54,2162,Niche,Single,0,['Music']
1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78.0,6.54,28296,Moderate,Very Long,0,"['Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen']"
4801,Suhoyojeong Michel,"Adventure, Fantasy, Kids",TV,26.0,6.54,376,Niche,Standard,0,"['Adventure', 'Fantasy', 'Kids']"
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",Movie,1.0,6.54,699,Niche,Single,0,"['Adventure', 'Fantasy', 'Kids']"
18063,Tiger Mask Fuku Men League Sen,"Shounen, Sports",Movie,1.0,6.54,253,Niche,Single,0,"['Shounen', 'Sports']"
8949,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,Kids,OVA,1.0,6.54,749,Niche,Single,0,['Kids']
22537,Yami Shibai 2nd Season,"Dementia, Horror, Supernatural",TV,13.0,6.54,17379,Moderate,Standard,0,"['Dementia', 'Horror', 'Supernatural']"
3778,Yuukan Club,"Comedy, Mystery, School, Shoujo",OVA,2.0,6.54,287,Niche,Short,0,"['Comedy', 'Mystery', 'School', 'Shoujo']"
2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3.0,6.53,3523,Niche,Short,0,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Shoujo']"
1598,Casshern: Robot Hunter,"Adventure, Mecha, Sci-Fi",OVA,4.0,6.53,4497,Niche,Short,0,"['Adventure', 'Mecha', 'Sci-Fi']"
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52.0,6.53,411,Niche,Long,0,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']"
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47.0,6.53,354,Niche,Long,0,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']"
2064,Gall Force: Chikyuu Shou,"Action, Mecha, Military, Sci-Fi",OVA,3.0,6.53,1098,Niche,Short,0,"['Action', 'Mecha', 'Military', 'Sci-Fi']"
17651,Genei wo Kakeru Taiyou,Magic,TV,13.0,6.53,33528,Moderate,Standard,0,['Magic']
2687,Gokuu no Daibouken,"Comedy, Fantasy",TV,39.0,6.53,266,Niche,Long,0,"['Comedy', 'Fantasy']"
5131,Groizer X,"Mecha, Sci-Fi",TV,36.0,6.53,298,Niche,Long,0,"['Mecha', 'Sci-Fi']"
7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6.0,6.53,5142,Niche,Short,0,"['Adventure', 'Fantasy', 'Historical', 'Magic']"
4511,Hoero! Bun Bun,"Adventure, Slice of Life",TV,39.0,6.53,284,Niche,Long,0,"['Adventure', 'Slice of Life']"
4800,Huckleberry Finn Monogatari,Adventure,TV,26.0,6.53,665,Niche,Standard,0,['Adventure']
1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13.0,6.53,1739,Niche,Standard,0,"['Drama', 'Slice of Life', 'Sports']"
31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12.0,6.53,92396,Moderate,Short,0,"['Action', 'Ecchi', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']"
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police",Special,1.0,6.53,323,Niche,Single,0,"['Comedy', 'Police']"
10207,Lily to Kaeru to (Otouto),"Adventure, Comedy, Supernatural",Special,1.0,6.53,760,Niche,Single,0,"['Adventure', 'Comedy', 'Supernatural']"
